 TIMESTAMP 	 VALUE0 	 VALUE1 	 VALUE2 	 VALUE_MEAN 
29.096	122.1365	15.0978	2.6634	123.0949304262771
29.107	122.1984	14.9863	2.6395	123.14221498129714
29.116	122.2881	14.8799	2.6293	123.21811573023668
29.124	122.3539	14.774	2.6158	123.27039519223584
29.134	122.3956	14.6687	2.5991	123.29886041590166
29.15	122.4474	14.6092	2.5717	123.34264522982309
29.155	122.4474	14.6092	2.5717	123.34264522982309
29.168	122.4864	14.5916	2.5462	123.37875064191564
29.174	122.5046	14.5947	2.507	123.39638300310912
29.184	122.5533	14.6083	2.4921	123.44603813889695
29.194	122.5986	14.5871	2.5089	123.48884479004572
29.204	122.6569	14.524	2.5237	123.53959185338115
29.213	122.7574	14.4196	2.5657	123.62801840768135
29.226	122.824	14.2845	2.594	123.67906351622331
29.235	122.9077	14.1425	2.5882	123.7457546939692
29.245	122.9659	14.0056	2.5635	123.7874829149539
29.256	123.0233	13.8882	2.5018	123.83001835326522
29.265	123.0233	13.8882	2.5018	123.83001835326522
29.276	123.0494	13.8388	2.4393	123.84917202101111
29.286	123.0664	13.832	2.4054	123.86463975695405
29.296	123.0976	13.8866	2.3662	123.90099147206209
29.307	123.0813	13.9377	2.3368	123.88997750108764
29.32	123.0804	13.9718	2.2788	123.8918439157316
29.335	123.0855	13.9431	2.2028	123.89230272983063
29.355	123.083	13.8787	2.1321	123.88135070744103
29.357	123.079	13.8042	2.0668	123.86794517097633
29.36	123.0824	13.7359	2.0383	123.86325849686017
29.364	123.1105	13.6673	2.0128	123.88317748338552
29.376	123.1215	13.6201	2.0	123.88870362652118
29.384	123.1215	13.6201	2.0	123.88870362652118
29.395	123.0976	13.6501	1.955	123.86753562079937
29.405	123.0976	13.6501	1.955	123.86753562079937
29.415	123.0976	13.6501	1.955	123.86753562079937
29.425	123.0161	13.7675	1.8692	123.79821817821127
29.434	122.9727	13.8281	1.8052	123.76089867942945
29.446	122.9727	13.8281	1.8052	123.76089867942945
29.457	122.942	13.8516	1.7233	123.73185503115194
29.466	122.9375	13.836	1.7181	123.72556595085754
29.476	122.9375	13.836	1.7181	123.72556595085754
29.487	122.9543	13.7998	1.7264	123.7383320781802
29.496	123.0501	13.7735	1.7646	123.83113592881234
29.506	123.0501	13.7735	1.7646	123.83113592881234
29.516	123.0975	13.7626	1.7758	123.87718567456237
29.526	123.1465	13.7619	1.7818	123.92588577492599
29.536	123.2189	13.7654	1.7748	123.99811881399654
29.546	123.2639	13.7638	1.7545	124.0423697931477
29.557	123.2868	13.7533	1.7627	124.06407790500843
29.566	123.3085	13.7475	1.7552	124.08489293842341
29.578	123.3532	13.7312	1.7558	124.12751764745802
29.586	123.3689	13.6997	1.7483	124.13953367155041
29.596	123.3689	13.6997	1.7483	124.13953367155041
29.609	123.4725	13.6254	1.7473	124.2343062068606
29.616	123.5347	13.5877	1.735	124.29182563781096
29.64	123.6265	13.5801	1.71	124.38189063629801
29.654	123.6594	13.6304	1.6867	124.41977322519922
29.658	123.6778	13.7075	1.6869	124.44653229680608
29.685	123.8359	13.8546	1.6919	124.61999276031113
29.694	123.8359	13.8546	1.6919	124.61999276031113
29.705	123.8359	13.8546	1.6919	124.61999276031113
29.716	124.053	13.757	1.6636	124.82455456744077
29.725	124.1628	13.7134	1.6468	124.92866041721572
29.736	124.1628	13.7134	1.6468	124.92866041721572
29.745	124.3563	13.6848	1.6706	125.11816017305401
29.756	124.4428	13.7051	1.7218	125.2070478570995
29.766	124.4428	13.7051	1.7218	125.2070478570995
29.776	124.5072	13.7311	1.7807	125.2747255097372
29.786	124.6028	13.7674	1.8638	125.37492899714839
29.796	124.6676	13.7932	1.9228	125.44305487287846
29.806	124.7459	13.7973	1.9425	125.52162507054312
29.816	124.7975	13.7916	1.9643	125.57261927386877
29.837	124.8402	13.7699	1.9543	125.61251916325857
29.859	124.8801	13.7429	1.9337	125.64889920771292
29.865	124.9218	13.7262	1.908	125.68812651034307
29.87	124.9358	13.8078	1.8672	125.71036511887156
29.875	124.9334	13.9057	1.8551	125.71859179954252
29.885	124.8836	14.0097	1.8474	125.68053998057934
29.897	124.7967	14.166	1.8343	125.6115302963068
29.927	124.5829	14.5303	1.7754	125.43994832452698
29.935	124.4594	14.6854	1.6792	125.33404539134608
29.945	124.4092	14.8141	1.6185	125.2985480590258
29.956	124.4167	14.9131	1.6589	125.31826578639684
29.966	124.4834	14.9776	1.8164	125.39435667636722
29.976	124.5724	14.9862	2.0451	125.48725619045945
29.986	124.6698	14.9222	2.2864	125.58048697882963
29.997	124.7642	14.7745	2.4923	125.66066612580087
30.006	124.7642	14.7745	2.4923	125.66066612580087
30.016	124.8545	14.5632	2.626	125.72839313571934
30.026	124.9785	14.3289	2.6967	125.82613014930563
30.037	124.9785	14.3289	2.6967	125.82613014930563
30.046	125.1798	13.9217	2.7474	125.98152350916384
30.067	125.2583	13.7441	2.7434	126.03994702974134
30.072	125.2583	13.7441	2.7434	126.03994702974134
30.086	125.2274	13.6914	2.637	126.00122981034748
30.09	125.1794	13.733	2.5843	125.95696122029143
30.095	125.1794	13.733	2.5843	125.95696122029143
30.106	125.0851	13.8841	2.5349	125.8788155045558
30.116	125.0394	14.0088	2.5174	125.8468725577239
30.124	125.0394	14.0088	2.5174	125.8468725577239
30.134	125.1127	14.4321	2.5934	125.96903959013105
30.148	125.2307	14.6624	2.6315	126.11359557359388
30.154	125.2307	14.6624	2.6315	126.11359557359388
30.164	125.6173	15.0108	2.7197	126.5402186817298
30.175	125.8545	15.0987	2.7815	126.78747041482451
30.183	125.8545	15.0987	2.7815	126.78747041482451
30.193	126.1242	15.1183	2.8429	127.05887966191108
30.204	126.361	15.0974	2.9209	127.29322631063289
30.214	126.361	15.0974	2.9209	127.29322631063289
30.224	126.5994	15.0557	3.0352	127.52762297592628
30.234	126.7921	14.9475	3.1379	127.70869506447085
30.244	126.9949	14.875	3.2365	127.90404678218746
30.254	127.1506	14.8397	3.298	128.0561149670331
30.268	127.2763	14.8206	3.3091	128.17900322931212
30.276	127.2763	14.8206	3.3091	128.17900322931212
30.286	127.4242	14.8527	3.22	128.32730747167574
30.296	127.5019	14.8094	3.147	128.3976496707397
30.308	127.5537	14.6841	3.0595	128.43258821946245
30.317	127.659	14.5577	2.9788	128.52089386449973
30.326	127.8087	14.394	2.9082	128.64955755434997
30.36	127.9694	14.2457	2.8698	128.79185943564133
30.368	128.1539	13.999	2.8171	128.947005155684
30.375	128.1539	13.999	2.8171	128.947005155684
30.379	128.184	14.1172	2.8018	128.98946962864835
30.386	128.1516	14.2008	2.7835	128.9660543532677
30.396	128.1106	14.264	2.7483	128.9315348595913
30.407	128.0738	14.2705	2.6766	128.89417986957363
30.416	128.0738	14.2705	2.6766	128.89417986957363
30.426	128.0727	14.1985	2.6342	128.88426163492576
30.46	128.1276	14.0584	2.5668	128.92210421242743
30.484	128.2039	13.8868	2.5169	128.9783624297502
30.486	128.286	13.7306	2.473	129.04240737587003
30.51	128.4035	13.6154	2.413	129.14588843013937
30.511	128.3847	13.6573	2.3908	129.13120831936794
30.516	128.3631	13.6434	2.2795	129.10625052808248
30.522	128.3631	13.6434	2.2795	129.10625052808248
30.532	128.3626	13.5769	2.2217	129.09773523675773
30.542	128.412	13.4887	2.1797	129.13689582679305
30.553	128.4368	13.4114	2.1298	129.1526743518693
30.563	128.4608	13.3395	2.0644	129.16803452963896
30.573	128.4671	13.3042	1.9923	129.16952728619856
30.582	128.4296	13.3004	1.926	129.13083393334065
30.593	128.4296	13.3004	1.926	129.13083393334065
30.606	128.3849	13.3583	1.8803	129.09168158711853
30.612	128.3212	13.437	1.8482	129.03603830589344
30.624	128.2387	13.5365	1.8295	128.9641348600067
30.633	128.1564	13.636	1.8107	128.89252108423514
30.643	128.11	13.6835	1.7696	128.8508508175635
30.653	128.0785	13.6895	1.7246	128.81955914246873
30.663	128.0542	13.6336	1.6591	128.78860896604948
30.673	128.0605	13.577	1.623	128.78843394594873
30.683	128.0432	13.5259	1.5945	128.76549796937067
30.693	128.0432	13.5259	1.5945	128.76549796937067
30.703	128.0365	13.5002	1.5934	128.7561247314084
30.713	127.9918	13.516	1.6193	128.71365605766158
30.723	127.9264	13.5423	1.6634	128.6519514263581
30.734	127.7942	13.5848	1.7565	128.52622159283297
30.744	127.7422	13.5803	1.7658	128.47416961619172
30.753	127.6874	13.55	1.8003	128.41696032397746
30.764	127.6807	13.5035	1.8352	128.405894038319
30.773	127.6807	13.5035	1.8352	128.405894038319
30.783	127.6742	13.4361	1.9061	128.3933929221438
30.793	127.6736	13.3789	1.9984	128.38822650356224
30.809	127.6682	13.3063	2.0848	128.37668519622244
30.814	127.6433	13.2599	2.1692	128.3485193196244
30.823	127.6186	13.2135	2.2537	128.32062504484617
30.837	127.6186	13.2135	2.2537	128.32062504484617
30.843	127.5146	13.1325	2.3854	128.21125497619155
30.853	127.4569	13.082	2.43	128.1495414802956
30.862	127.3994	13.0315	2.4746	128.08805860723317
30.872	127.308	12.9611	2.4999	127.99049369863373
30.883	127.2508	12.9107	2.5446	127.92938389709379
30.893	127.1658	12.8507	2.5915	127.83973190045417
30.903	127.0869	12.8009	2.6597	127.75765024651166
30.914	126.9822	12.7519	2.7252	127.64997761648844
30.923	126.9822	12.7519	2.7252	127.64997761648844
30.933	126.8601	12.7394	2.7837	127.52853120012009
30.943	126.7189	12.7534	2.8402	127.39072008906301
30.953	126.7189	12.7534	2.8402	127.39072008906301
30.963	126.4427	12.8483	2.8815	127.12646553110018
30.973	126.3011	12.9034	2.8654	126.99085049691573
30.983	126.1616	12.9687	2.8443	126.85829313348025
30.993	126.0272	13.0494	2.8287	126.73256694271602
31.008	125.9039	13.1559	2.8398	126.62122335556548
31.019	125.9039	13.1559	2.8398	126.62122335556548
31.029	125.7349	13.2791	2.8504	126.46629730872964
31.045	125.5985	13.4273	2.8643	126.3466651796952
31.055	125.4646	13.5859	2.873	126.2307278794272
31.063	125.3589	13.7692	2.8585	126.14521671510181
31.066	125.3182	13.9095	2.847	126.11990663844468
31.087	125.2846	14.0755	2.8359	126.10469073837024
31.093	125.2971	14.2248	2.8256	126.13362842164653
31.096	125.3368	14.3685	2.8342	126.18953964624009
31.115	125.4877	14.6084	2.8975	126.36836513977697
31.124	125.6071	14.7099	2.9896	126.50083966748996
31.146	125.7306	14.8165	3.0927	126.63837191744057
31.148	125.7306	14.8165	3.0927	126.63837191744057
31.165	126.0541	14.954	3.2686	126.9800850085162
31.175	126.2217	14.9907	3.2957	127.15148554330774
31.184	126.3871	14.9701	3.2606	127.31234996173781
31.194	126.5426	14.9341	3.193	127.46078693688501
31.205	126.7125	14.872	3.1014	127.61995424779779
31.215	126.9328	14.7831	3.0419	127.82694910330919
31.225	127.1329	14.6951	3.0053	128.01465562391675
31.235	127.1329	14.6951	3.0053	128.01465562391675
31.245	127.3373	14.6123	2.9794	128.20758209614593
31.255	127.5203	14.5509	2.9403	128.3814666024267
31.266	127.6681	14.4543	2.9014	128.5164918135412
31.276	127.8049	14.4099	2.8614	128.646512941393
31.286	127.923	14.3918	2.8193	128.7608880395363
31.296	128.0444	14.3998	2.7521	128.88093988565572
31.306	128.1449	14.4239	2.6877	128.9821228640233
31.32	128.2458	14.4481	2.6233	129.0837500003002
31.325	128.3138	14.442	2.5699	129.14955292392614
31.343	128.3138	14.442	2.5699	129.14955292392614
31.355	128.4777	14.3873	2.5381	129.3056678966162
31.358	128.4777	14.3873	2.5381	129.3056678966162
31.364	128.4777	14.3873	2.5381	129.3056678966162
31.375	128.5154	14.4945	2.5809	129.35594154201036
31.384	128.5154	14.4945	2.5809	129.35594154201036
31.395	128.5154	14.4945	2.5809	129.35594154201036
31.404	128.4137	14.7493	2.6393	129.2849028412444
31.415	128.3618	14.8434	2.6392	129.2441240422171
31.428	128.3159	14.8703	2.6336	129.20151649210624
31.436	128.3058	14.8553	2.6011	129.1891016028055
31.447	128.2993	14.7838	2.5319	129.17306855742027
31.456	128.2993	14.7838	2.5319	129.17306855742027
31.466	128.3015	14.6553	2.4527	129.15908197889146
31.476	128.2424	14.4092	2.3588	129.07091903229016
31.486	128.2424	14.4092	2.3588	129.07091903229016
31.496	128.1614	14.3389	2.3062	128.98165397299724
31.506	128.0604	14.2791	2.2721	128.87405162941062
31.518	127.9618	14.2295	2.2333	128.7699054840843
31.526	127.8868	14.1744	2.1871	128.68850234581953
31.538	127.8366	14.1084	2.1492	128.63072071150032
31.547	127.8122	14.0263	2.135	128.59725419125402
31.557	127.8145	13.9437	2.124	128.59037505171216
31.566	127.8145	13.9437	2.124	128.59037505171216
31.576	127.8145	13.9437	2.124	128.59037505171216
31.586	127.7272	13.883	2.1696	128.49779170476043
31.596	127.7272	13.883	2.1696	128.49779170476043
31.608	127.7272	13.883	2.1696	128.49779170476043
31.616	127.5241	13.9587	2.2384	128.3053070650626
31.626	127.3843	14.013	2.2474	128.17244189860003
31.636	127.2649	14.0566	2.2382	128.05839415989098
31.659	127.0818	14.0962	2.1589	127.87942600312999
31.679	127.0272	14.1075	2.1212	127.82578216279374
31.687	126.9023	14.1408	2.0904	127.70483836601493
31.716	126.6687	14.2328	2.0821	127.48281176668485
31.725	126.3932	14.3618	2.063	127.22326153058646
31.734	126.2468	14.4005	2.0393	127.08181480833518
31.744	126.2468	14.4005	2.0393	127.08181480833518
31.754	126.1443	14.4176	2.0056	126.98139250933579
31.764	126.0646	14.429	1.9645	126.90287102508753
31.776	126.0138	14.4452	1.9373	126.8538321248909
31.786	125.9693	14.4717	1.9315	126.81255984968523
31.795	125.9114	14.5196	1.9652	126.76104072292875
31.806	125.8324	14.5682	2.022	126.68904382384454
31.815	125.7843	14.6319	2.0877	126.64967870227701
31.827	125.7007	14.6652	2.1388	126.57135749042908
31.855	125.6416	14.7031	2.1774	126.51772156867985
31.872	125.4959	14.7115	2.1947	126.3743085328264
31.875	125.4959	14.7115	2.1947	126.3743085328264
31.878	125.4959	14.7115	2.1947	126.3743085328264
31.883	125.362	14.7459	2.2391	126.2461333254211
31.885	125.362	14.7459	2.2391	126.2461333254211
31.895	125.362	14.7459	2.2391	126.2461333254211
31.907	125.2413	14.8017	2.3263	126.13439348674888
31.915	125.1507	14.8146	2.3609	126.04659429139686
31.926	125.1507	14.8146	2.3609	126.04659429139686
31.935	124.9701	14.8407	2.4302	125.87167331270368
31.944	124.9701	14.8407	2.4302	125.87167331270368
31.954	124.8736	14.8433	2.4434	125.77642758247667
31.966	124.7946	14.8395	2.4229	125.69714950554767
31.975	124.7208	14.8513	2.408	125.62498767494466
31.986	124.6645	14.8567	2.3592	125.56880552024059
31.996	124.6101	14.8723	2.3053	125.51564339710808
32.006	124.5557	14.8878	2.2514	125.46249556457101
32.017	124.5329	14.9135	2.2222	125.44239250548436
32.026	124.4947	14.9557	2.2216	125.40948447840776
32.038	124.4565	14.9979	2.221	125.37659365950249
32.06	124.4481	15.0401	2.2501	125.37382961220415
32.076	124.456	15.1091	2.3326	125.39147443733964
32.079	124.456	15.1091	2.3326	125.39147443733964
32.084	124.456	15.1091	2.3326	125.39147443733964
32.088	124.4677	15.1354	2.3595	125.40676184600254
32.097	124.4846	15.1771	2.3921	125.42919175367432
32.106	124.532	15.2338	2.4336	125.48390373031913
32.115	124.5829	15.2959	2.4858	125.54299156408533
32.124	124.6528	15.4777	2.5957	125.63684731646205
32.136	124.6528	15.4777	2.5957	125.63684731646205
32.147	124.6755	15.6028	2.6641	125.67627101764278
32.155	124.6919	15.7852	2.7411	125.71696820183027
32.165	124.6561	15.9937	2.7587	125.70820232820927
32.174	124.5934	16.2274	2.7201	125.67514781503144
32.185	124.5428	16.4543	2.621	125.65238820384593
32.194	124.5428	16.4543	2.621	125.65238820384593
32.204	124.4483	16.6249	2.5059	125.57884458661817
32.216	124.3699	16.7241	2.4564	125.51335167136602
32.226	124.2976	16.5934	2.5416	125.42605000509265
32.235	124.2514	16.3893	2.6166	125.35496061987337
32.245	124.2208	16.0808	2.6701	125.2857881616666
32.255	124.2208	16.0808	2.6701	125.2857881616666
32.266	124.1924	15.7342	2.6524	125.2132281077363
32.277	124.1133	15.3984	2.5968	125.0918275895352
32.286	124.0275	15.1247	2.5343	124.97199679460195
32.296	123.8764	14.9565	2.4872	124.80082344700295
32.307	123.6821	14.8832	2.4636	124.59871920533533
32.317	123.4383	14.9086	2.4209	124.35892013707742
32.329	123.1598	14.9863	2.372	124.09090179271807
32.364	122.8435	15.096	2.327	123.78945689052037
32.369	122.18	15.4999	2.3018	123.18075167512984
32.377	122.18	15.4999	2.3018	123.18075167512984
32.38	121.9	15.7674	2.3307	122.93759825720527
32.396	121.4872	16.2801	2.4172	122.59699945630807
32.407	121.4065	16.4856	2.438	122.54491867723442
32.418	121.5675	16.715	2.4512	122.73571877285764
32.428	121.5675	16.715	2.4512	122.73571877285764
32.437	121.7528	16.7584	2.492	122.9259872541197
32.447	121.9851	16.7761	2.5669	123.16002244571897
32.456	122.2215	16.7698	2.6951	123.39604863325245
32.466	122.2215	16.7698	2.6951	123.39604863325245
32.475	122.4286	16.7333	2.8356	123.59937724038095
32.485	122.6363	16.6965	2.9761	123.80344244466711
32.495	122.8164	16.6543	3.1022	123.97926222675306
32.505	122.9915	16.611	3.2015	124.14944218763128
32.517	123.1293	16.5416	3.2702	124.27849072582914
32.526	123.2543	16.4605	3.2905	124.39211357232419
32.536	123.374	16.3637	3.305	124.49834367850039
32.546	123.4884	16.2514	3.3139	124.59725065076677
32.557	123.5975	16.1236	3.3169	124.6888700278417
32.566	123.661	16.0026	3.3236	124.73641186405835
32.576	123.7395	15.9181	3.3521	124.80419200599795
32.587	123.8172	15.8916	3.4152	124.87956421064257
32.597	123.8583	15.9076	3.4776	124.92407261376808
32.607	123.8583	15.9076	3.4776	124.92407261376808
32.616	123.8998	15.9385	3.5189	124.97031199248883
32.628	123.9552	15.9525	3.5315	125.02737842384764
32.646	124.0366	15.9227	3.4917	125.10316736094255
32.65	124.1245	15.8504	3.4225	125.17923224984247
32.657	124.2038	15.7575	3.3369	125.24383275155708
32.669	124.3099	15.6441	3.2914	125.33364439279663
32.705	124.354	15.5592	3.2628	125.36607150453428
32.709	124.4089	15.4903	3.2663	125.41209076077952
32.713	124.4227	15.4436	3.2793	125.42036064666695
32.716	124.4227	15.4436	3.2793	125.42036064666695
32.719	124.4173	15.4281	3.2737	125.41294957296077
32.725	124.4674	15.4267	3.2805	125.46265745591394
32.745	124.5346	15.3808	3.1816	125.52114636331203
32.755	124.582	15.3362	3.1059	125.560823385521
32.765	124.6601	15.2055	2.9218	125.6180109598142
32.774	124.6601	15.2055	2.9218	125.6180109598142
32.784	124.7041	15.1257	2.8772	125.65101526505865
32.796	124.7699	15.0249	2.846	125.70352135887046
32.806	124.8359	14.9242	2.8148	125.75633889983439
32.817	124.8359	14.9242	2.8148	125.75633889983439
32.827	124.9722	14.7283	2.7628	125.8674169814015
32.855	125.0443	14.6432	2.737	125.92851717434777
32.859	125.0762	14.5903	2.7159	125.95359769907328
32.876	125.0762	14.5903	2.7159	125.95359769907328
32.886	125.1217	14.5736	2.7168	125.99686754078452
32.89	125.1466	14.5579	2.7408	126.02029966878354
32.895	125.1447	14.5477	2.7459	126.01734594963504
32.897	125.1377	14.5221	2.7453	126.0074284389218
32.904	125.1763	14.4797	2.7455	126.0408884609673
32.916	125.2131	14.4272	2.7508	126.07153291718951
32.927	125.2131	14.4272	2.7508	126.07153291718951
32.934	125.2131	14.4272	2.7508	126.07153291718951
32.945	125.3529	14.2894	2.7595	126.19489423514725
32.957	125.3863	14.2165	2.7747	126.22017295198894
32.966	125.3863	14.2165	2.7747	126.22017295198894
32.976	125.3623	14.1617	2.8653	126.19219449819391
32.985	125.3623	14.1617	2.8653	126.19219449819391
32.996	125.2908	14.1639	2.8823	126.12179938908262
33.006	125.2451	14.1806	2.8816	126.07826184132615
33.016	125.1723	14.1878	2.8828	126.00678113486592
33.025	125.1318	14.22	2.8877	125.97029246028605
33.036	125.0693	14.258	2.9001	125.91279103609767
33.055	125.0321	14.2955	2.9157	125.88045383279328
33.058	124.9399	14.3339	2.8985	125.79284798218855
33.065	124.8711	14.3614	2.8895	125.72744583192645
33.078	124.8711	14.3614	2.8895	125.72744583192645
33.088	124.6554	14.35	2.8057	125.51001235618615
33.096	124.5519	14.3471	2.7824	125.40636675137351
33.106	124.5519	14.3471	2.7824	125.40636675137351
33.115	124.4681	14.3911	2.8022	125.32862403162336
33.131	124.3714	14.477	2.8246	125.24299194813257
33.138	124.2866	14.5891	2.8737	125.17291612030137
33.145	124.2107	14.7222	2.939	125.11466296293972
33.166	124.0333	14.9159	3.0258	124.96359088686592
33.175	123.9755	14.9448	3.0693	124.9107371276785
33.187	123.9274	14.9413	3.0786	124.86280749050135
33.204	123.8143	14.9075	3.044	124.74566275722776
33.215	123.8143	14.9075	3.044	124.74566275722776
33.224	123.7348	14.8939	3.0288	124.66476092982332
33.234	123.6659	14.9262	3.0035	124.59962793483774
33.246	123.5841	14.9706	3.0228	124.52423843176075
33.257	123.4684	15.0482	3.0729	124.42000175297379
33.266	123.3389	15.1577	3.1305	124.30623537357248
33.277	123.2156	15.2976	3.1724	124.20211258621973
33.286	123.2156	15.2976	3.1724	124.20211258621973
33.296	122.9464	15.5784	3.2522	123.97209615215837
33.306	122.8025	15.7441	3.2636	123.85064301819348
33.317	122.6821	15.9138	3.2623	123.75293649905848
33.33	122.5833	16.1067	3.211	123.67862282860364
33.349	122.5057	16.2933	3.1523	123.62465430758543
33.366	122.3503	16.6125	2.9841	123.509011489648
33.371	122.3503	16.6125	2.9841	123.509011489648
33.378	122.2628	16.6946	2.901	123.43142927958016
33.387	122.0961	16.6501	2.7176	123.2561106597965
33.397	122.0961	16.6501	2.7176	123.2561106597965
33.404	122.0289	16.5838	2.5859	123.17776478106752
33.414	121.94	16.5426	2.4243	123.08086140927841
33.425	121.8882	16.5276	2.293	123.02500847388713
33.434	121.8882	16.5276	2.293	123.02500847388713
33.449	121.7552	16.816	2.2877	122.93225839595561
33.457	121.6412	17.1036	2.378	122.86077304982254
33.469	121.4995	17.3762	2.4591	122.76036819552147
33.477	121.3762	17.593	2.4671	122.66940188103145
33.486	121.2585	17.7078	2.4126	122.56839169153685
33.496	121.2585	17.7078	2.4126	122.56839169153685
33.507	121.1919	17.695	2.3301	122.49905720706589
33.517	121.1605	17.6397	2.2499	122.45851471559665
33.526	121.1827	17.5847	2.204	122.47173579801994
33.536	121.1995	17.573	2.1863	122.48636265699133
33.546	121.1995	17.573	2.1863	122.48636265699133
33.556	121.1995	17.573	2.1863	122.48636265699133
33.566	121.1591	17.7174	2.2461	122.46827646692836
33.576	121.097	17.858	2.3181	122.42861250790192
33.586	121.097	17.858	2.3181	122.42861250790192
33.596	120.9019	18.19	2.4898	122.28795781944353
33.606	120.9019	18.19	2.4898	122.28795781944353
33.616	120.9336	18.2153	2.4936	122.3231409178574
33.627	120.978	18.223	2.4691	122.36768637107592
33.637	121.053	18.1826	2.4362	122.4351698745095
33.646	121.1143	18.0719	2.4407	122.47948501928802
33.669	121.1649	17.9743	2.4896	122.51614816284423
33.675	121.2047	17.8753	2.6043	122.54341284079695
33.679	121.1935	17.8306	2.7345	122.52865880625643
33.685	121.1805	17.776	2.8701	122.51096779578553
33.7	121.1783	17.6938	2.9827	122.49958142222364
33.705	121.1648	17.5947	3.063	122.47393272092637
33.715	121.1745	17.4506	3.0919	122.46363842471771
33.726	121.1745	17.4506	3.0919	122.46363842471771
33.735	121.1979	17.1667	3.0409	122.44539038326434
33.745	121.1979	17.1667	3.0409	122.44539038326434
33.756	121.1979	17.1667	3.0409	122.44539038326434
33.764	121.083	16.9066	2.9579	122.29339796150076
33.776	120.938	16.8125	2.9514	122.13668884577639
33.784	120.938	16.8125	2.9514	122.13668884577639
33.795	120.6351	16.6034	3.0163	121.80968068778442
33.805	120.4866	16.4652	3.0487	121.64463885552045
33.814	120.4866	16.4652	3.0487	121.64463885552045
33.824	120.3022	16.0892	2.9854	121.41002551124022
33.837	120.3022	16.0892	2.9854	121.41002551124022
33.848	120.3022	16.0892	2.9854	121.41002551124022
33.864	120.1756	15.709	2.719	121.22846397344149
33.876	120.109	15.5517	2.5735	121.13897042710904
33.887	119.8886	15.3502	2.3947	120.8910238110754
33.896	119.7793	15.2808	2.3946	120.77382856517384
33.917	119.6703	15.2115	2.3946	120.656970554958
33.927	119.5175	15.033	2.2922	120.48102786783485
33.936	119.5175	15.033	2.2922	120.48102786783485
33.96	119.4147	14.7668	1.912	120.33945613276636
33.967	119.3907	14.7204	1.829	120.30866412544857
33.978	119.3802	14.693	1.8035	120.29450948937777
33.987	119.3802	14.693	1.8035	120.29450948937777
33.996	119.3802	14.693	1.8035	120.29450948937777
34.007	119.3774	14.6591	1.8364	120.28809254672716
34.019	119.3962	14.6289	1.8562	120.30337804105918
34.028	119.4337	14.5966	1.8527	120.33661921684522
34.04	119.4915	14.5724	1.8201	120.39055684737072
34.048	119.5523	14.568	1.7763	120.44971689871255
34.074	119.5523	14.568	1.7763	120.44971689871255
34.077	119.6583	14.5672	1.7225	120.55405045447456
34.083	119.7034	14.5565	1.734	120.597688285514
34.103	119.7034	14.5565	1.734	120.597688285514
34.105	119.8389	14.5104	1.7902	120.72745535879565
34.107	119.8389	14.5104	1.7902	120.72745535879565
34.119	119.8753	14.4683	1.7921	120.75856440596667
34.144	119.9395	14.4415	1.8018	120.81923301254646
34.146	119.9819	14.4392	1.7813	120.86074571150054
34.147	119.9819	14.4676	1.7383	120.86351585263436
34.165	119.9808	14.5891	1.6948	120.87641024819524
34.174	119.9927	14.6405	1.6933	120.89441491826659
34.182	120.0251	14.6716	1.706	120.93052101339016
34.192	120.0575	14.7028	1.7187	120.96664649307263
34.206	120.0884	14.7239	1.737	121.0001413832645
34.27	120.0884	14.7239	1.737	121.0001413832645
34.273	120.22	14.844	1.8041	121.14638877329361
34.274	120.274	14.9294	1.8685	121.21144068366648
34.276	120.3973	15.0825	1.9694	121.3543167336869
34.277	120.4869	15.1584	1.9772	121.45278704916574
34.283	120.5769	15.2486	1.9636	121.55313381616287
34.292	120.6641	15.3475	1.9182	121.65134720298005
34.307	120.6641	15.3475	1.9182	121.65134720298005
34.312	120.7453	15.4351	1.8521	121.74194042527004
34.322	120.8682	15.5251	1.7502	121.8737613323311
34.333	120.9965	15.631	1.6535	122.01317648311596
34.343	121.1014	15.7375	1.5539	122.12957296830281
34.353	121.2163	15.8612	1.4861	122.2586501820628
34.362	121.2901	15.9969	1.433	122.34885637642878
34.372	121.3962	16.1393	1.4205	122.47257733541824
34.382	121.4878	16.27	1.4794	122.58134879825722
34.393	121.5947	16.3354	1.5902	122.69737200645334
34.403	121.7174	16.2812	1.7034	122.813291250418
34.413	121.8547	16.1264	1.7812	122.93006695877945
34.422	122.0105	15.8768	1.8339	123.05282637022198
34.433	122.1958	15.5637	1.8717	123.1971816082657
34.442	122.1958	15.5637	1.8717	123.1971816082657
34.453	122.3891	15.2617	1.9298	123.3520790815461
34.462	122.5316	15.0188	2.0144	123.46503618174661
34.472	122.6405	14.902	2.131	123.56092831170378
34.482	122.6362	14.9163	2.2283	123.56010228637722
34.492	122.5551	15.0389	2.2703	123.49524408377027
34.506	122.2676	15.3488	2.2106	123.24706253521826
34.513	122.2676	15.3488	2.2106	123.24706253521826
34.524	122.117	15.4628	2.129	123.11048904882152
34.532	121.9618	15.561	2.042	122.96745563050412
34.542	121.9618	15.561	2.042	122.96745563050412
34.553	121.8037	15.6534	1.9441	122.82080357195194
34.562	121.6944	15.7594	1.8314	122.72424253455387
34.572	121.6299	15.8443	1.7359	122.66983233586814
34.582	121.5471	15.8619	1.6356	122.58863151769009
34.592	121.523	15.8125	1.5671	122.55745790305868
