 timestamp 	 step 	 max 	 min 	 formula 	 angle 
 43.553 	34	12.731009386533339	8.291073513122411	0.6532158109114908	 111.52958273431312 
 44.712 	35	12.727788496042821	8.196407749740127	0.6565535479070462	 111.17123371308784 
 45.851 	36	12.732784455883952	8.19595021946815	0.6567509984025932	 111.31387234491486 
 47.573 	37	12.67126670858127	8.372096511627179	0.6479756311664148	 108.78719460538544 
 48.742 	38	12.233642139608303	8.5091127622097	0.6251444282981254	 111.75538873486147 
 49.241 	39	11.802885240482516	8.16834132489577	0.6213338207067994	 108.77464168279296 
 50.974 	40	11.49454218314066	8.768181111268175	0.5782403007972226	 114.19662944452432 
 52.09 	41	12.68345773044559	8.582709362433288	0.6403660424743192	 111.95858696428783 
 53.263 	42	11.975717097526978	8.638414206322825	0.6082210126468638	 117.64553480782855 
 54.005 	43	12.728460236807907	8.154759346541136	0.6580811537996838	 115.68358954990116 
 55.013 	44	12.123844274816465	8.83946265335173	0.6057953244258094	 122.39042914157953 
 55.996 	45	12.691828079516362	8.07272568591303	0.659708243870643	 117.89718621476935 
 57.675 	46	12.600972184716543	7.882182438893431	0.6632391751721002	 121.93146614606913 
 58.242 	47	12.584593755858789	7.793978444927854	0.6657487172426291	 116.76590567241792 
 59.446 	48	12.648292374862308	8.099734563552067	0.6571748633326939	 119.3850897379568 
 60.591 	49	13.166882698649669	7.716663786896511	0.687568545114143	 119.68644017402306 
 62.395 	50	13.508826744021851	8.20176200581314	0.6830085025817182	 121.6114383117394 
 62.843 	51	13.061998315724896	7.576516349880069	0.6886780033628574	 119.13620101686136 
 64.281 	52	11.842389961490039	8.667133320769906	0.6006994330046168	 121.47891249336242 
 65.091 	53	13.50828264436305	8.734683737835045	0.6651567384521065	 120.99538670829561 
 66.041 	54	10.874842527595515	8.308646099094604	0.5695541069551928	 116.08542799787577 
 67.161 	55	11.92465093828746	8.471440255352096	0.6134346205590955	 118.19756184346612 
 68.341 	56	11.94007118906751	8.255634439581248	0.6234552553497956	 113.89311945350343 
 69.581 	57	11.828245854732645	8.582214166519035	0.604019142663574	 113.86566264879856 
 70.089 	58	12.25705919052364	8.492661538057432	0.6268106794338427	 111.21493007991327 
 71.963 	59	12.527254288151095	8.866572054633064	0.6224479223259484	 115.62076751924802 
 73.135 	60	12.459955858669804	8.316928519591833	0.6420102525379955	 114.12886994459377 
 74.283 	61	12.042483132643365	8.634963809999437	0.6113952996398049	 113.7980757835562 
 74.663 	62	12.480933458680083	7.60269688992005	0.6687722252582496	 112.35102808203403 
 75.802 	63	11.75605801278643	8.101715867641866	0.6221782362223525	 113.91555016616476 
 77.003 	64	13.717335747148569	8.096721558754506	0.6928806892586102	 116.90770237383849 
 78.904 	65	11.71096494743281	8.634008339120365	0.5959953299248002	 113.96334182661546 
 80.118 	66	11.682371334622093	8.79050624253234	0.5868228563836987	 113.28416135087024 
 81.241 	67	12.22271246491547	8.786768461726986	0.612666357417668	 115.78474905539159 
 82.413 	68	13.126534196047333	8.357104761817935	0.6650114465297581	 114.26930460451749 
 83.583 	69	12.929648100393143	8.708415470107061	0.6450187442555829	 118.97960404443276 
 84.761 	70	13.753555903838107	8.182230747174025	0.6913566430406444	 117.56073592424471 
 85.104 	71	12.332842332568756	7.702655386293742	0.6601036669856252	 120.72063598134329 
 86.323 	72	13.278083446039945	8.026960819637779	0.6812014344806666	 115.20548187082939 
 88.222 	73	11.849679320555474	8.839756783984502	0.5927224043283614	 115.08109504475529 
 88.621 	74	13.289898419476351	7.934494312809104	0.6845585129833853	 113.73056228164882 
 90.508 	75	13.342454796625695	8.512755135677287	0.6671024642600145	 119.62408845103063 
 90.923 	76	12.766342467598149	7.626073694897001	0.6775774915546446	 118.0503906520008 
 92.963 	77	12.91413566600568	8.621977731356072	0.6477112454394482	 115.73888965874868 
 93.363 	78	13.316114298097624	7.388152678444051	0.7021644853206732	 113.59008064373403 
 95.555 	79	12.10704340456414	8.422291849609582	0.6234685722316379	 120.51200209916853 
 99.105 	80	11.392286864365731	9.139803061335622	0.5512872304529395	 34.906819897120386 
 100.401 	81	11.836621139497538	8.983106366953473	0.5848675753930012	 30.818477146186183 
 100.701 	82	13.274174173936396	8.093552989880278	0.6789033834102164	 26.932799207286273 
 102.762 	83	11.924084870546672	8.025247659729885	0.6323336437453619	 27.738700085259946 
 103.181 	84	13.116512493799561	8.029034811233538	0.6758310533815823	 26.208291348159268 
 104.981 	85	12.954667112666383	8.56774182617567	0.6512572533641846	 28.888985317245048 
 106.113 	86	12.558248285489501	8.221417152778468	0.6493900675109948	 25.347977766086192 
 107.171 	87	11.795808577626207	8.404576134463891	0.6106634168099055	 26.811242653409412 
 107.652 	88	12.345987202326105	7.19728421003367	0.6778552651789975	 25.731548894110514 
 109.514 	89	11.997453896556554	8.849299407297734	0.5994135040716281	 27.60046264050659 
 109.871 	90	13.11764079398426	8.197109246557593	0.6702171225901938	 26.11308086706737 
 111.972 	91	12.729194789930744	8.527279753825367	0.6442795258931618	 26.119397254530973 
 112.371 	92	12.752423299122407	7.532496266178962	0.6801874613425418	 22.250495771105864 
 117.174 	93	11.442246282963847	9.10673377232474	0.5562987233495017	 302.4012896408016 
 118.451 	94	12.599992063489564	8.311540170148973	0.6475713844240544	 297.1015035931323 
 119.701 	95	11.900844507849012	8.936828296437165	0.5904493616832097	 300.79381938181507 
 120.672 	96	11.841710180544027	8.596382960292079	0.6039863682786147	 299.1036089627472 
 121.922 	97	12.544201847865809	8.951932752204966	0.6195191412485855	 300.6580882404796 
 122.301 	98	12.54529393836589	8.00328682479892	0.6569381245147018	 298.55213441054144 
 123.342 	99	13.21507094192082	8.072930075257682	0.6776391768272929	 302.73808094354433 
 124.601 	100	11.31659401056696	7.818241490258535	0.615429636639058	 299.23187976360407 
